W_M1,W_M2,W_M3,W_M4,W_M5,W_M6,I1,C1,C2,gain_db,power_watts
4.905572716351621,1.2881419893633357,1.2529028259247688,4.829929470548535,5.838897901613848,9.918693568091406,8.456375119750573e-05,9.961158126687667e-12,2.5316103892558433e-12,29.9942,0.000683663
4.9763177412792645,4.736778185393309,1.1109823457495924,4.015359124195145,3.2510551108333328,2.182159778785529,9.21440952887925e-05,1.5707316578706906e-12,8.282298510425833e-12,31.4775,0.000622218
4.878082793861305,3.8168840375663953,3.4793058564859374,4.991819461058719,2.5663396828270724,4.43291876924193,6.471961646914155e-05,4.942397823669567e-12,4.841321900220395e-12,29.2687,0.00137416
4.755172220279179,1.3220163775289668,1.448911949701162,4.8974199058291,2.3886500239828097,9.559150437494875,5.172108968550052e-05,7.768290725132692e-12,8.656350225853317e-12,29.3801,0.0017398
1.1323979878494925,3.7361001011154817,1.1413100405239245,1.017407254452463,2.2718312421985694,8.545622502515812,1.460367619876741e-05,6.966347463723164e-12,5.039850366302105e-12,29.5156,0.00100938
4.882076439100425,2.3037377052436243,1.0227057961480672,1.0651869808140377,2.0260525991481373,2.151057260803917,8.201799899162233e-05,2.01268730415788e-12,8.068463120237541e-12,25.9221,0.000766067
1.9126675740058015,1.195454874498882,1.4775566699936244,1.3297842009665986,4.560142279136491,9.74548333529255,8.700245364806678e-05,1.831516380493958e-12,5.346273089879916e-12,29.7744,0.000586112
4.786237497424293,4.438347481119326,1.0496050055028854,1.017640847385703,5.762200124893752,9.868124369970982,9.372665482856984e-05,9.007346932261331e-12,7.232363709889894e-12,32.2261,0.0004667
4.517105897146999,4.492071680682885,1.315140925707381,1.1670685114412453,2.4655188207116545,9.154647946207458,7.420331549314164e-05,9.844207190556566e-12,8.439219083795506e-12,30.8063,0.00107259
4.881666150068712,1.2086003225290676,1.0840199935306734,1.5052752891884662,7.056430584934072,9.925502667940066,4.0694890244847865e-05,2.9252958476664824e-12,2.139574327787369e-12,30.3454,0.000242154
4.851714006730006,4.6220363645148,3.170999781063349,1.0940905426019252,5.764726916163706,9.885046960231206,7.986953002129323e-05,9.270906928223235e-12,4.266465392438961e-12,30.3163,0.000847009
3.265977782625168,4.413707955885407,1.0455732686107435,1.4653310901303618,8.914967736594964,9.971184988162339,6.606295412479511e-05,1.855712655734061e-12,8.98800224903077e-12,31.4163,0.00041211
1.5876319477937897,4.744342489296156,1.0084409534581438,4.396781821232654,8.960670093716473,9.961986331130646,1.5071321658394519e-05,2.551559082972202e-12,5.7226195562470035e-12,30.3829,0.000322911
4.570145791646032,4.613944662677724,1.1097410410725428,4.205861366325911,9.453501707660674,9.982193659361613,6.070600948000217e-05,1.351208109696585e-12,7.726955874887791e-12,30.8031,0.000364866
1.3406459353932032,1.554498100670112,1.1027511357944078,1.0026142056712057,8.732500303811653,9.698008162645994,5.778046281610628e-05,9.179476017112062e-12,3.658835688339928e-12,30.3312,0.00055227
4.998211972055657,4.713395785084661,1.661711397852483,4.866185853130407,7.02732634251796,9.852591417412903,5.412652619836971e-05,3.1131160280002335e-12,7.803216158033434e-12,30.2981,0.000645427
1.7879102513427654,1.8258825108791403,1.2096127846311582,4.211479479801772,8.823899563955978,9.95977376577559,2.2959470240563897e-05,3.2425877811323674e-12,7.508835334940794e-12,30.0189,0.000586619
4.94130666346774,4.958148548448191,1.1742380351918191,1.1855760090956542,9.882034149335372,9.974216634720621,2.040307665273212e-05,3.111318874714537e-12,9.111509912353237e-12,30.8692,0.000467304
4.821132724133276,1.0691730913633228,1.4724701181741908,1.0860222355114257,2.542961138575156,9.710520371606782,3.052880727230767e-05,1.3438184136455673e-12,4.988240899986988e-12,29.5005,0.000693294
4.645189521924179,4.988143373311333,3.7633594571131583,1.016034025233746,2.7440316926610864,7.861965189582301,4.509128165026805e-05,3.92832407202147e-12,3.1407738395293305e-12,29.3436,0.000930887
4.874611987333029,2.941466282671898,1.5135636066432334,4.745442384627419,4.300229956147751,2.339269203096765,1.3180170540464731e-05,1.3320191195682693e-12,2.9497576881132224e-12,29.6458,0.000350788
4.940007347120537,4.014356604685304,1.1331146522593616,2.0154103687008083,6.956623433586976,9.815504745138341,2.4811130044993664e-05,5.638445894721854e-12,3.752580159273244e-12,30.4107,0.000399801
4.921623806916212,4.858011038581557,1.0370299431444523,1.1284556757619564,4.144938687037348,3.711784570332579,8.354057844177929e-05,9.975301845294214e-12,4.660062784361828e-12,29.2267,0.000166708
1.0082828289125354,4.5589676788876945,3.297855461186655,1.3595669431685944,9.491630020947422,9.888348087440441,5.6911447665362934e-05,1.5132142804806847e-12,5.3101001408250615e-12,29.734,0.000580119
4.885436297656501,4.969032826547639,1.053605467734069,1.7512977722241088,4.103234552595254,9.271465894859517,5.1864659882887316e-05,4.298136747716704e-12,1.8021699920607051e-12,30.661,0.000236641
4.795043841813931,4.891996519008217,4.723335590427075,1.1284305110969317,2.7971374413433674,2.8346984001687616,7.105500566452713e-05,9.382729695004231e-12,5.833002155022042e-12,24.0862,0.000723604
1.1949581514825036,1.1940274071595876,4.832450629148094,1.0026342980100615,5.894877841556687,9.851514177762681,4.8017228940474676e-05,2.1795599975225255e-12,7.57712196845673e-12,7.29576,0.000893697
1.1450879364868687,1.1089149311466957,1.054130745869145,3.9218846817730544,2.22184561663786,5.755115823503949,5.7288995812631774e-05,3.2574415876531613e-12,1.9266749199133634e-12,29.4625,0.000471724
